"07459: Population, by region, age, contents and year"

"region";"age";"Persons 2024"
"K-3434 Lom";"40 years";22
"K-3434 Lom";"41 years";21
"K-3434 Lom";"42 years";30
"K-3434 Lom";"43 years";24
"K-3434 Lom";"44 years";25
"K-3434 Lom";"45 years";26
"K-3434 Lom";"46 years";25
"K-3434 Lom";"47 years";14
"K-3434 Lom";"48 years";29
"K-3434 Lom";"49 years";28
"K-3434 Lom";"50 years";26
"K-3434 Lom";"51 years";34
"K-3434 Lom";"52 years";28
"K-3434 Lom";"53 years";31
"K-3434 Lom";"54 years";40
"K-3434 Lom";"55 years";28
"K-3434 Lom";"56 years";24
"K-3434 Lom";"57 years";29
"K-3434 Lom";"58 years";37
"K-3434 Lom";"59 years";30
"K-3434 Lom";"60 years";29
"K-3434 Lom";"61 years";34
"K-3434 Lom";"62 years";30
"K-3434 Lom";"63 years";44
"K-3434 Lom";"64 years";42
"K-3434 Lom";"65 years";35
"K-3434 Lom";"66 years";29
"K-3434 Lom";"67 years";34
"K-3434 Lom";"68 years";35
"K-3434 Lom";"69 years";28
"K-3434 Lom";"70 years";43
"K-3434 Lom";"71 years";28
"K-3434 Lom";"72 years";33
"K-3434 Lom";"73 years";22
"K-3434 Lom";"74 years";35
"K-3434 Lom";"75 years";23
"K-3434 Lom";"76 years";21
"K-3434 Lom";"77 years";28
"K-3434 Lom";"78 years";24
"K-3434 Lom";"79 years";26
"K-3434 Lom";"80 years";19
"K-3434 Lom";"81 years";13
"K-3434 Lom";"82 years";12
"K-3434 Lom";"83 years";19
"K-3434 Lom";"84 years";16
"K-3434 Lom";"85 years";5
"K-3434 Lom";"86 years";7
"K-3434 Lom";"87 years";9
"K-3434 Lom";"88 years";14
"K-3434 Lom";"89 years";6
"K-3434 Lom";"90 years";10
"K-3434 Lom";"91 years";6
"K-3434 Lom";"92 years";2
"K-3434 Lom";"93 years";4
"K-3434 Lom";"94 years";2
"K-3434 Lom";"95 years";2
"K-3434 Lom";"96 years";0
"K-3434 Lom";"97 years";2
"K-3434 Lom";"98 years";4
"K-3434 Lom";"99 years";0
"K-3434 Lom";"100 years";0
"K-3434 Lom";"101 years";0
"K-3434 Lom";"102 years";0
"K-3434 Lom";"103 years";0
"K-3434 Lom";"104 years";0
"K-3434 Lom";"105 years or older";0
"K-3435 Vågå";"0 years";30
"K-3435 Vågå";"1 year";26
"K-3435 Vågå";"2 years";35
"K-3435 Vågå";"3 years";30
"K-3435 Vågå";"4 years";37
"K-3435 Vågå";"5 years";37
"K-3435 Vågå";"6 years";33
"K-3435 Vågå";"7 years";21
"K-3435 Vågå";"8 years";32
"K-3435 Vågå";"9 years";28
"K-3435 Vågå";"10 years";30
"K-3435 Vågå";"11 years";41
"K-3435 Vågå";"12 years";40
"K-3435 Vågå";"13 years";59
"K-3435 Vågå";"14 years";41
"K-3435 Vågå";"15 years";35
"K-3435 Vågå";"16 years";37
"K-3435 Vågå";"17 years";48
"K-3435 Vågå";"18 years";46
"K-3435 Vågå";"19 years";32
"K-3435 Vågå";"20 years";35
"K-3435 Vågå";"21 years";37
"K-3435 Vågå";"22 years";37
"K-3435 Vågå";"23 years";50
"K-3435 Vågå";"24 years";36
"K-3435 Vågå";"25 years";44
"K-3435 Vågå";"26 years";39
"K-3435 Vågå";"27 years";44
"K-3435 Vågå";"28 years";30
"K-3435 Vågå";"29 years";29
"K-3435 Vågå";"30 years";35
"K-3435 Vågå";"31 years";31
"K-3435 Vågå";"32 years";26
"K-3435 Vågå";"33 years";43
"K-3435 Vågå";"34 years";36
"K-3435 Vågå";"35 years";37
"K-3435 Vågå";"36 years";38
"K-3435 Vågå";"37 years";31
"K-3435 Vågå";"38 years";35
"K-3435 Vågå";"39 years";38
"K-3435 Vågå";"40 years";45
"K-3435 Vågå";"41 years";34
"K-3435 Vågå";"42 years";41
"K-3435 Vågå";"43 years";38
"K-3435 Vågå";"44 years";43
"K-3435 Vågå";"45 years";34
"K-3435 Vågå";"46 years";44
"K-3435 Vågå";"47 years";52
"K-3435 Vågå";"48 years";40
"K-3435 Vågå";"49 years";47
"K-3435 Vågå";"50 years";46
"K-3435 Vågå";"51 years";52
"K-3435 Vågå";"52 years";52
"K-3435 Vågå";"53 years";44
"K-3435 Vågå";"54 years";52
"K-3435 Vågå";"55 years";48
"K-3435 Vågå";"56 years";43
"K-3435 Vågå";"57 years";54
"K-3435 Vågå";"58 years";55
"K-3435 Vågå";"59 years";52
"K-3435 Vågå";"60 years";41
"K-3435 Vågå";"61 years";56
"K-3435 Vågå";"62 years";49
"K-3435 Vågå";"63 years";50
"K-3435 Vågå";"64 years";52
"K-3435 Vågå";"65 years";46
"K-3435 Vågå";"66 years";51
"K-3435 Vågå";"67 years";49
"K-3435 Vågå";"68 years";47
"K-3435 Vågå";"69 years";44
"K-3435 Vågå";"70 years";51
"K-3435 Vågå";"71 years";48
"K-3435 Vågå";"72 years";40
"K-3435 Vågå";"73 years";36
"K-3435 Vågå";"74 years";54
"K-3435 Vågå";"75 years";36
"K-3435 Vågå";"76 years";48
"K-3435 Vågå";"77 years";41
"K-3435 Vågå";"78 years";39
"K-3435 Vågå";"79 years";31
"K-3435 Vågå";"80 years";30
"K-3435 Vågå";"81 years";35
"K-3435 Vågå";"82 years";24
"K-3435 Vågå";"83 years";33
"K-3435 Vågå";"84 years";23
"K-3435 Vågå";"85 years";14
"K-3435 Vågå";"86 years";19
"K-3435 Vågå";"87 years";14
"K-3435 Vågå";"88 years";11
"K-3435 Vågå";"89 years";13
"K-3435 Vågå";"90 years";3
"K-3435 Vågå";"91 years";14
"K-3435 Vågå";"92 years";6
"K-3435 Vågå";"93 years";4
"K-3435 Vågå";"94 years";4
"K-3435 Vågå";"95 years";2
"K-3435 Vågå";"96 years";1
"K-3435 Vågå";"97 years";5
"K-3435 Vågå";"98 years";1
"K-3435 Vågå";"99 years";0
"K-3435 Vågå";"100 years";0
"K-3435 Vågå";"101 years";1
"K-3435 Vågå";"102 years";0
"K-3435 Vågå";"103 years";0
"K-3435 Vågå";"104 years";0
"K-3435 Vågå";"105 years or older";0
"K-3436 Nord-Fron";"0 years";38
"K-3436 Nord-Fron";"1 year";34
"K-3436 Nord-Fron";"2 years";42
"K-3436 Nord-Fron";"3 years";53
"K-3436 Nord-Fron";"4 years";56
"K-3436 Nord-Fron";"5 years";54
"K-3436 Nord-Fron";"6 years";47
"K-3436 Nord-Fron";"7 years";63
"K-3436 Nord-Fron";"8 years";44
"K-3436 Nord-Fron";"9 years";58
"K-3436 Nord-Fron";"10 years";68
"K-3436 Nord-Fron";"11 years";59
"K-3436 Nord-Fron";"12 years";56
"K-3436 Nord-Fron";"13 years";67
"K-3436 Nord-Fron";"14 years";55
"K-3436 Nord-Fron";"15 years";71
"K-3436 Nord-Fron";"16 years";56
"K-3436 Nord-Fron";"17 years";55
"K-3436 Nord-Fron";"18 years";70
"K-3436 Nord-Fron";"19 years";71
"K-3436 Nord-Fron";"20 years";60
"K-3436 Nord-Fron";"21 years";73
"K-3436 Nord-Fron";"22 years";57
"K-3436 Nord-Fron";"23 years";65
"K-3436 Nord-Fron";"24 years";68
"K-3436 Nord-Fron";"25 years";52
"K-3436 Nord-Fron";"26 years";43
"K-3436 Nord-Fron";"27 years";50
"K-3436 Nord-Fron";"28 years";55
"K-3436 Nord-Fron";"29 years";42
"K-3436 Nord-Fron";"30 years";74
"K-3436 Nord-Fron";"31 years";49
"K-3436 Nord-Fron";"32 years";67
"K-3436 Nord-Fron";"33 years";68
"K-3436 Nord-Fron";"34 years";43
"K-3436 Nord-Fron";"35 years";56
"K-3436 Nord-Fron";"36 years";56
"K-3436 Nord-Fron";"37 years";63
"K-3436 Nord-Fron";"38 years";66
"K-3436 Nord-Fron";"39 years";55
"K-3436 Nord-Fron";"40 years";40
"K-3436 Nord-Fron";"41 years";63
"K-3436 Nord-Fron";"42 years";48
"K-3436 Nord-Fron";"43 years";58
"K-3436 Nord-Fron";"44 years";59
"K-3436 Nord-Fron";"45 years";52
"K-3436 Nord-Fron";"46 years";53
"K-3436 Nord-Fron";"47 years";60
"K-3436 Nord-Fron";"48 years";61
"K-3436 Nord-Fron";"49 years";60
"K-3436 Nord-Fron";"50 years";84
"K-3436 Nord-Fron";"51 years";84
"K-3436 Nord-Fron";"52 years";91
"K-3436 Nord-Fron";"53 years";84
"K-3436 Nord-Fron";"54 years";82
"K-3436 Nord-Fron";"55 years";99
"K-3436 Nord-Fron";"56 years";99
"K-3436 Nord-Fron";"57 years";93
"K-3436 Nord-Fron";"58 years";71
"K-3436 Nord-Fron";"59 years";93
"K-3436 Nord-Fron";"60 years";86
"K-3436 Nord-Fron";"61 years";80
"K-3436 Nord-Fron";"62 years";72
"K-3436 Nord-Fron";"63 years";86
"K-3436 Nord-Fron";"64 years";84
"K-3436 Nord-Fron";"65 years";89
"K-3436 Nord-Fron";"66 years";57
"K-3436 Nord-Fron";"67 years";80
"K-3436 Nord-Fron";"68 years";76
"K-3436 Nord-Fron";"69 years";50
"K-3436 Nord-Fron";"70 years";70
"K-3436 Nord-Fron";"71 years";75
"K-3436 Nord-Fron";"72 years";68
"K-3436 Nord-Fron";"73 years";75
"K-3436 Nord-Fron";"74 years";69
"K-3436 Nord-Fron";"75 years";78
"K-3436 Nord-Fron";"76 years";69
"K-3436 Nord-Fron";"77 years";82
"K-3436 Nord-Fron";"78 years";57
"K-3436 Nord-Fron";"79 years";70
"K-3436 Nord-Fron";"80 years";60
"K-3436 Nord-Fron";"81 years";47
"K-3436 Nord-Fron";"82 years";40
"K-3436 Nord-Fron";"83 years";39
"K-3436 Nord-Fron";"84 years";27
"K-3436 Nord-Fron";"85 years";38
"K-3436 Nord-Fron";"86 years";27
"K-3436 Nord-Fron";"87 years";24
"K-3436 Nord-Fron";"88 years";13
"K-3436 Nord-Fron";"89 years";22
"K-3436 Nord-Fron";"90 years";15
"K-3436 Nord-Fron";"91 years";11
"K-3436 Nord-Fron";"92 years";9
"K-3436 Nord-Fron";"93 years";10
"K-3436 Nord-Fron";"94 years";7
"K-3436 Nord-Fron";"95 years";5
"K-3436 Nord-Fron";"96 years";2
"K-3436 Nord-Fron";"97 years";1
"K-3436 Nord-Fron";"98 years";1
"K-3436 Nord-Fron";"99 years";1
"K-3436 Nord-Fron";"100 years";0
"K-3436 Nord-Fron";"101 years";0
"K-3436 Nord-Fron";"102 years";0
"K-3436 Nord-Fron";"103 years";0
"K-3436 Nord-Fron";"104 years";1
"K-3436 Nord-Fron";"105 years or older";0
"K-3437 Sel";"0 years";49
"K-3437 Sel";"1 year";47
"K-3437 Sel";"2 years";40
"K-3437 Sel";"3 years";41
"K-3437 Sel";"4 years";55
"K-3437 Sel";"5 years";46
"K-3437 Sel";"6 years";54
"K-3437 Sel";"7 years";48
"K-3437 Sel";"8 years";72
"K-3437 Sel";"9 years";64
"K-3437 Sel";"10 years";49
"K-3437 Sel";"11 years";59
"K-3437 Sel";"12 years";62
"K-3437 Sel";"13 years";72
"K-3437 Sel";"14 years";60
"K-3437 Sel";"15 years";60
"K-3437 Sel";"16 years";69
"K-3437 Sel";"17 years";70
"K-3437 Sel";"18 years";67
"K-3437 Sel";"19 years";57
"K-3437 Sel";"20 years";61
"K-3437 Sel";"21 years";69
"K-3437 Sel";"22 years";73
"K-3437 Sel";"23 years";65
"K-3437 Sel";"24 years";61
"K-3437 Sel";"25 years";60
"K-3437 Sel";"26 years";66
"K-3437 Sel";"27 years";59
"K-3437 Sel";"28 years";56
"K-3437 Sel";"29 years";66
"K-3437 Sel";"30 years";56
"K-3437 Sel";"31 years";60
"K-3437 Sel";"32 years";53
"K-3437 Sel";"33 years";64
"K-3437 Sel";"34 years";45
"K-3437 Sel";"35 years";49
"K-3437 Sel";"36 years";68
"K-3437 Sel";"37 years";59
"K-3437 Sel";"38 years";63
"K-3437 Sel";"39 years";54
"K-3437 Sel";"40 years";69
"K-3437 Sel";"41 years";58
"K-3437 Sel";"42 years";76
"K-3437 Sel";"43 years";75
"K-3437 Sel";"44 years";43
"K-3437 Sel";"45 years";50
"K-3437 Sel";"46 years";57
"K-3437 Sel";"47 years";56
"K-3437 Sel";"48 years";95
"K-3437 Sel";"49 years";73
"K-3437 Sel";"50 years";78
"K-3437 Sel";"51 years";96
"K-3437 Sel";"52 years";93
"K-3437 Sel";"53 years";68
"K-3437 Sel";"54 years";94
"K-3437 Sel";"55 years";79
"K-3437 Sel";"56 years";74
"K-3437 Sel";"57 years";81
"K-3437 Sel";"58 years";64
"K-3437 Sel";"59 years";92
"K-3437 Sel";"60 years";83
"K-3437 Sel";"61 years";68
"K-3437 Sel";"62 years";88
"K-3437 Sel";"63 years";74
"K-3437 Sel";"64 years";95
"K-3437 Sel";"65 years";82
"K-3437 Sel";"66 years";93
"K-3437 Sel";"67 years";83
"K-3437 Sel";"68 years";78
"K-3437 Sel";"69 years";88
"K-3437 Sel";"70 years";80
"K-3437 Sel";"71 years";69
"K-3437 Sel";"72 years";67
"K-3437 Sel";"73 years";88
"K-3437 Sel";"74 years";77
"K-3437 Sel";"75 years";69
"K-3437 Sel";"76 years";61
"K-3437 Sel";"77 years";50
"K-3437 Sel";"78 years";61
"K-3437 Sel";"79 years";57
"K-3437 Sel";"80 years";46
"K-3437 Sel";"81 years";56
"K-3437 Sel";"82 years";37
"K-3437 Sel";"83 years";37
"K-3437 Sel";"84 years";33
"K-3437 Sel";"85 years";29
"K-3437 Sel";"86 years";26
"K-3437 Sel";"87 years";19
"K-3437 Sel";"88 years";24
"K-3437 Sel";"89 years";24
"K-3437 Sel";"90 years";20
"K-3437 Sel";"91 years";17
"K-3437 Sel";"92 years";14
"K-3437 Sel";"93 years";10
"K-3437 Sel";"94 years";12
"K-3437 Sel";"95 years";5
"K-3437 Sel";"96 years";5
"K-3437 Sel";"97 years";3
"K-3437 Sel";"98 years";3
"K-3437 Sel";"99 years";4
"K-3437 Sel";"100 years";0
"K-3437 Sel";"101 years";0
"K-3437 Sel";"102 years";1
"K-3437 Sel";"103 years";1
"K-3437 Sel";"104 years";0
"K-3437 Sel";"105 years or older";0
"K-3438 Sør-Fron";"0 years";20
"K-3438 Sør-Fron";"1 year";17
"K-3438 Sør-Fron";"2 years";34
"K-3438 Sør-Fron";"3 years";20
"K-3438 Sør-Fron";"4 years";23
"K-3438 Sør-Fron";"5 years";28
"K-3438 Sør-Fron";"6 years";21
"K-3438 Sør-Fron";"7 years";31
"K-3438 Sør-Fron";"8 years";26
"K-3438 Sør-Fron";"9 years";36
"K-3438 Sør-Fron";"10 years";39
"K-3438 Sør-Fron";"11 years";38
"K-3438 Sør-Fron";"12 years";35
"K-3438 Sør-Fron";"13 years";49
"K-3438 Sør-Fron";"14 years";37
"K-3438 Sør-Fron";"15 years";42
"K-3438 Sør-Fron";"16 years";31
"K-3438 Sør-Fron";"17 years";35
"K-3438 Sør-Fron";"18 years";35
"K-3438 Sør-Fron";"19 years";34
"K-3438 Sør-Fron";"20 years";27
"K-3438 Sør-Fron";"21 years";38
"K-3438 Sør-Fron";"22 years";29
"K-3438 Sør-Fron";"23 years";32
"K-3438 Sør-Fron";"24 years";25
"K-3438 Sør-Fron";"25 years";39
"K-3438 Sør-Fron";"26 years";31
"K-3438 Sør-Fron";"27 years";32
"K-3438 Sør-Fron";"28 years";30
"K-3438 Sør-Fron";"29 years";31
"K-3438 Sør-Fron";"30 years";26
"K-3438 Sør-Fron";"31 years";34
"K-3438 Sør-Fron";"32 years";36
"K-3438 Sør-Fron";"33 years";43
"K-3438 Sør-Fron";"34 years";31
"K-3438 Sør-Fron";"35 years";28
"K-3438 Sør-Fron";"36 years";37
"K-3438 Sør-Fron";"37 years";34
"K-3438 Sør-Fron";"38 years";39
"K-3438 Sør-Fron";"39 years";43
"K-3438 Sør-Fron";"40 years";37
"K-3438 Sør-Fron";"41 years";32
"K-3438 Sør-Fron";"42 years";28
"K-3438 Sør-Fron";"43 years";28
"K-3438 Sør-Fron";"44 years";27
"K-3438 Sør-Fron";"45 years";33
"K-3438 Sør-Fron";"46 years";33
"K-3438 Sør-Fron";"47 years";34
"K-3438 Sør-Fron";"48 years";36
"K-3438 Sør-Fron";"49 years";50
"K-3438 Sør-Fron";"50 years";41
"K-3438 Sør-Fron";"51 years";52
"K-3438 Sør-Fron";"52 years";58
"K-3438 Sør-Fron";"53 years";52
"K-3438 Sør-Fron";"54 years";49
"K-3438 Sør-Fron";"55 years";53
"K-3438 Sør-Fron";"56 years";63
"K-3438 Sør-Fron";"57 years";43
"K-3438 Sør-Fron";"58 years";54
"K-3438 Sør-Fron";"59 years";40
"K-3438 Sør-Fron";"60 years";46
"K-3438 Sør-Fron";"61 years";36
"K-3438 Sør-Fron";"62 years";44
"K-3438 Sør-Fron";"63 years";30
"K-3438 Sør-Fron";"64 years";50
"K-3438 Sør-Fron";"65 years";52
"K-3438 Sør-Fron";"66 years";42
"K-3438 Sør-Fron";"67 years";48
"K-3438 Sør-Fron";"68 years";30
"K-3438 Sør-Fron";"69 years";34
"K-3438 Sør-Fron";"70 years";36
"K-3438 Sør-Fron";"71 years";41
"K-3438 Sør-Fron";"72 years";42
"K-3438 Sør-Fron";"73 years";30
"K-3438 Sør-Fron";"74 years";42
"K-3438 Sør-Fron";"75 years";42
"K-3438 Sør-Fron";"76 years";40
"K-3438 Sør-Fron";"77 years";34
"K-3438 Sør-Fron";"78 years";31
"K-3438 Sør-Fron";"79 years";23
"K-3438 Sør-Fron";"80 years";22
"K-3438 Sør-Fron";"81 years";16
"K-3438 Sør-Fron";"82 years";35
"K-3438 Sør-Fron";"83 years";9
"K-3438 Sør-Fron";"84 years";22
"K-3438 Sør-Fron";"85 years";16
"K-3438 Sør-Fron";"86 years";22
"K-3438 Sør-Fron";"87 years";9
"K-3438 Sør-Fron";"88 years";2
"K-3438 Sør-Fron";"89 years";11
"K-3438 Sør-Fron";"90 years";7
"K-3438 Sør-Fron";"91 years";5
"K-3438 Sør-Fron";"92 years";3
"K-3438 Sør-Fron";"93 years";11
"K-3438 Sør-Fron";"94 years";4
"K-3438 Sør-Fron";"95 years";8
"K-3438 Sør-Fron";"96 years";0
"K-3438 Sør-Fron";"97 years";0
"K-3438 Sør-Fron";"98 years";2
"K-3438 Sør-Fron";"99 years";1
"K-3438 Sør-Fron";"100 years";0
"K-3438 Sør-Fron";"101 years";1
"K-3438 Sør-Fron";"102 years";1
"K-3438 Sør-Fron";"103 years";0
"K-3438 Sør-Fron";"104 years";0
"K-3438 Sør-Fron";"105 years or older";0
"K-3439 Ringebu";"0 years";44
"K-3439 Ringebu";"1 year";39
"K-3439 Ringebu";"2 years";45
"K-3439 Ringebu";"3 years";49
"K-3439 Ringebu";"4 years";40
"K-3439 Ringebu";"5 years";39
"K-3439 Ringebu";"6 years";39
"K-3439 Ringebu";"7 years";42
"K-3439 Ringebu";"8 years";38
"K-3439 Ringebu";"9 years";48
"K-3439 Ringebu";"10 years";38
"K-3439 Ringebu";"11 years";41
"K-3439 Ringebu";"12 years";50
"K-3439 Ringebu";"13 years";41
"K-3439 Ringebu";"14 years";55
"K-3439 Ringebu";"15 years";49
"K-3439 Ringebu";"16 years";43
"K-3439 Ringebu";"17 years";44
"K-3439 Ringebu";"18 years";45
"K-3439 Ringebu";"19 years";43
"K-3439 Ringebu";"20 years";39
"K-3439 Ringebu";"21 years";44
"K-3439 Ringebu";"22 years";35
"K-3439 Ringebu";"23 years";43
"K-3439 Ringebu";"24 years";44
"K-3439 Ringebu";"25 years";27
"K-3439 Ringebu";"26 years";47
"K-3439 Ringebu";"27 years";36
"K-3439 Ringebu";"28 years";53
"K-3439 Ringebu";"29 years";50
"K-3439 Ringebu";"30 years";46
"K-3439 Ringebu";"31 years";32
"K-3439 Ringebu";"32 years";64
"K-3439 Ringebu";"33 years";62
"K-3439 Ringebu";"34 years";48
"K-3439 Ringebu";"35 years";53
"K-3439 Ringebu";"36 years";57
"K-3439 Ringebu";"37 years";56
"K-3439 Ringebu";"38 years";56
"K-3439 Ringebu";"39 years";46
"K-3439 Ringebu";"40 years";56
"K-3439 Ringebu";"41 years";51
"K-3439 Ringebu";"42 years";53
"K-3439 Ringebu";"43 years";61
"K-3439 Ringebu";"44 years";47
"K-3439 Ringebu";"45 years";47
"K-3439 Ringebu";"46 years";44
"K-3439 Ringebu";"47 years";43
"K-3439 Ringebu";"48 years";50
"K-3439 Ringebu";"49 years";59
"K-3439 Ringebu";"50 years";68
"K-3439 Ringebu";"51 years";65
"K-3439 Ringebu";"52 years";61
"K-3439 Ringebu";"53 years";63
"K-3439 Ringebu";"54 years";72
"K-3439 Ringebu";"55 years";67
"K-3439 Ringebu";"56 years";71
"K-3439 Ringebu";"57 years";76
"K-3439 Ringebu";"58 years";64
"K-3439 Ringebu";"59 years";53
"K-3439 Ringebu";"60 years";63
"K-3439 Ringebu";"61 years";72
"K-3439 Ringebu";"62 years";49
"K-3439 Ringebu";"63 years";57
"K-3439 Ringebu";"64 years";55
"K-3439 Ringebu";"65 years";58
"K-3439 Ringebu";"66 years";61
"K-3439 Ringebu";"67 years";60
"K-3439 Ringebu";"68 years";49
"K-3439 Ringebu";"69 years";58
"K-3439 Ringebu";"70 years";50
"K-3439 Ringebu";"71 years";56
"K-3439 Ringebu";"72 years";53
"K-3439 Ringebu";"73 years";43
"K-3439 Ringebu";"74 years";67
"K-3439 Ringebu";"75 years";66
"K-3439 Ringebu";"76 years";63
"K-3439 Ringebu";"77 years";48
"K-3439 Ringebu";"78 years";46
"K-3439 Ringebu";"79 years";42
"K-3439 Ringebu";"80 years";42
"K-3439 Ringebu";"81 years";28
"K-3439 Ringebu";"82 years";44
"K-3439 Ringebu";"83 years";25
"K-3439 Ringebu";"84 years";27
"K-3439 Ringebu";"85 years";21
"K-3439 Ringebu";"86 years";17
"K-3439 Ringebu";"87 years";15
"K-3439 Ringebu";"88 years";19
"K-3439 Ringebu";"89 years";17
"K-3439 Ringebu";"90 years";12
"K-3439 Ringebu";"91 years";15
"K-3439 Ringebu";"92 years";6
"K-3439 Ringebu";"93 years";5
"K-3439 Ringebu";"94 years";5
"K-3439 Ringebu";"95 years";4
"K-3439 Ringebu";"96 years";8
"K-3439 Ringebu";"97 years";1
"K-3439 Ringebu";"98 years";2
"K-3439 Ringebu";"99 years";1
"K-3439 Ringebu";"100 years";1
"K-3439 Ringebu";"101 years";1
"K-3439 Ringebu";"102 years";0
"K-3439 Ringebu";"103 years";0
"K-3439 Ringebu";"104 years";0
"K-3439 Ringebu";"105 years or older";0
"K-3440 Øyer";"0 years";40
"K-3440 Øyer";"1 year";62
"K-3440 Øyer";"2 years";45
"K-3440 Øyer";"3 years";53
"K-3440 Øyer";"4 years";54
"K-3440 Øyer";"5 years";51
"K-3440 Øyer";"6 years";53
"K-3440 Øyer";"7 years";71
"K-3440 Øyer";"8 years";57
"K-3440 Øyer";"9 years";60
"K-3440 Øyer";"10 years";51
"K-3440 Øyer";"11 years";54
"K-3440 Øyer";"12 years";54
"K-3440 Øyer";"13 years";56
"K-3440 Øyer";"14 years";57
"K-3440 Øyer";"15 years";56
"K-3440 Øyer";"16 years";62
"K-3440 Øyer";"17 years";63
"K-3440 Øyer";"18 years";57
"K-3440 Øyer";"19 years";58
"K-3440 Øyer";"20 years";50
"K-3440 Øyer";"21 years";52
"K-3440 Øyer";"22 years";38
"K-3440 Øyer";"23 years";46
"K-3440 Øyer";"24 years";51
"K-3440 Øyer";"25 years";47
"K-3440 Øyer";"26 years";38
"K-3440 Øyer";"27 years";50
"K-3440 Øyer";"28 years";51
"K-3440 Øyer";"29 years";70
"K-3440 Øyer";"30 years";57
"K-3440 Øyer";"31 years";54
"K-3440 Øyer";"32 years";56
"K-3440 Øyer";"33 years";63
"K-3440 Øyer";"34 years";73
"K-3440 Øyer";"35 years";73
"K-3440 Øyer";"36 years";62
"K-3440 Øyer";"37 years";72
"K-3440 Øyer";"38 years";58
"K-3440 Øyer";"39 years";65
"K-3440 Øyer";"40 years";63
"K-3440 Øyer";"41 years";58
"K-3440 Øyer";"42 years";72
"K-3440 Øyer";"43 years";61
"K-3440 Øyer";"44 years";49
"K-3440 Øyer";"45 years";59
"K-3440 Øyer";"46 years";61
"K-3440 Øyer";"47 years";69
"K-3440 Øyer";"48 years";58
"K-3440 Øyer";"49 years";67
"K-3440 Øyer";"50 years";67
"K-3440 Øyer";"51 years";70
"K-3440 Øyer";"52 years";70
"K-3440 Øyer";"53 years";74
"K-3440 Øyer";"54 years";89
"K-3440 Øyer";"55 years";67
"K-3440 Øyer";"56 years";81
"K-3440 Øyer";"57 years";86
"K-3440 Øyer";"58 years";77
"K-3440 Øyer";"59 years";78
"K-3440 Øyer";"60 years";74
"K-3440 Øyer";"61 years";76
"K-3440 Øyer";"62 years";68
"K-3440 Øyer";"63 years";71
"K-3440 Øyer";"64 years";59
"K-3440 Øyer";"65 years";71
"K-3440 Øyer";"66 years";66
"K-3440 Øyer";"67 years";61
"K-3440 Øyer";"68 years";66
"K-3440 Øyer";"69 years";50
"K-3440 Øyer";"70 years";63
"K-3440 Øyer";"71 years";56
"K-3440 Øyer";"72 years";56
"K-3440 Øyer";"73 years";49
"K-3440 Øyer";"74 years";64
"K-3440 Øyer";"75 years";56
"K-3440 Øyer";"76 years";59
"K-3440 Øyer";"77 years";51
"K-3440 Øyer";"78 years";42
"K-3440 Øyer";"79 years";49
"K-3440 Øyer";"80 years";40
"K-3440 Øyer";"81 years";33
"K-3440 Øyer";"82 years";26
"K-3440 Øyer";"83 years";21
"K-3440 Øyer";"84 years";31
"K-3440 Øyer";"85 years";43
"K-3440 Øyer";"86 years";15
"K-3440 Øyer";"87 years";19
"K-3440 Øyer";"88 years";13
"K-3440 Øyer";"89 years";10
"K-3440 Øyer";"90 years";9
"K-3440 Øyer";"91 years";8
"K-3440 Øyer";"92 years";9
"K-3440 Øyer";"93 years";7
"K-3440 Øyer";"94 years";4
"K-3440 Øyer";"95 years";4
"K-3440 Øyer";"96 years";5
"K-3440 Øyer";"97 years";1
"K-3440 Øyer";"98 years";1
"K-3440 Øyer";"99 years";0
"K-3440 Øyer";"100 years";1
"K-3440 Øyer";"101 years";0
